Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181018_12,6.0,35.0,1.0,5.604,52.186,1.134
20181018_13,5.9,34.0,1.4,5.509,54.482,1.189
20181018_14,5.4,29.0,2.6,4.785,58.281,1.083
20181018_15,5.5,31.0,1.6,4.834,57.449,1.237
20181018_16,5.2,32.0,0.6,5.444,53.791,1.178
20181018_17,4.1,34.0,1.0,4.646,54.854,1.412
20181018_18,4.0,35.0,1.2,3.457,56.015,1.978
20181018_19,3.6,35.0,1.5,3.065,55.499,2.058
20181018_20,4.0,37.0,1.4,2.985,54.383,2.399
20181018_21,4.9,33.0,,7.76,40.104,2.222
20181018_22,6.1,38.0,0.7,9.521,36.296,0.735
20181018_23,9.6,28.0,1.5,10.781,35.253,0.902
20181018_24,10.5,26.0,2.5,11.703,35.701,2.038
20181018_25,11.4,19.0,1.2,12.668,33.33,2.364
20181018_26,11.6,18.0,1.5,13.503,32.064,2.7
20181018_27,11.5,23.0,1.2,13.709,31.743,3.089
20181018_28,11.2,30.0,0.9,13.58,32.912,3.137
20181018_29,9.6,31.0,2.6,13.075,35.618,3.415
20181018_30,7.9,38.0,2.8,10.902,44.294,2.662
20181018_31,6.2,47.0,3.8,8.25,51.907,1.156
20181018_32,5.7,49.0,3.5,7.712,50.342,1.239
20181018_33,5.4,46.0,3.9,7.288,49.656,1.077
20181018_34,5.2,46.0,3.4,6.9,49.472,1.347
20181018_35,4.9,49.0,3.3,6.437,50.104,1.5
20181018_36,4.6,50.0,3.3,6.065,50.302,1.61
20181019_00,10.5,26.0,2.5,14.714,30.22,0.555
20181019_01,11.4,19.0,1.2,12.438,19.717,2.3
20181019_02,11.6,18.0,1.5,13.015,20.171,2.442
20181019_03,11.5,23.0,1.2,13.479,21.493,2.291
20181019_04,11.2,30.0,0.9,13.789,24.571,2.421
20181019_05,9.6,31.0,2.6,13.537,28.9,2.764
20181019_06,7.9,38.0,2.8,10.653,44.106,2.347
20181019_07,6.2,47.0,3.8,7.742,56.052,1.106
20181019_08,5.7,49.0,3.5,6.907,60.477,1.003
20181019_09,5.4,46.0,3.9,6.372,61.204,1.007
20181019_10,5.2,46.0,3.4,5.93,60.147,0.96
20181019_11,4.9,49.0,3.3,5.411,59.99,1.027
20181019_12,4.6,50.0,3.3,4.927,61.211,1.057
20181019_13,3.9,53.0,2.6,4.48,63.561,1.06
20181019_14,3.2,55.0,3.1,4.136,64.58,0.908
20181019_15,3.4,55.0,2.6,3.901,64.011,1.126
20181019_16,3.0,58.0,2.8,3.718,64.042,1.158
20181019_17,1.8,64.0,1.8,3.488,64.525,1.198
20181019_18,1.7,65.0,2.8,3.928,63.155,1.421
20181019_19,2.0,62.0,2.2,3.698,63.67,1.929
20181019_20,2.4,61.0,2.9,3.408,64.101,2.135
20181019_21,4.3,53.0,2.2,6.614,53.129,2.25
20181019_22,6.1,50.0,1.4,8.173,48.721,0.801
20181019_23,8.2,44.0,1.8,9.688,43.902,0.642
20181019_24,9.0,41.0,1.5,11.427,40.123,1.879
20181019_25,9.6,40.0,2.1,12.824,35.792,2.966
20181019_26,10.3,38.0,1.9,13.023,35.534,3.519
20181019_27,9.9,39.0,2.1,13.351,35.757,3.579
20181019_28,9.5,41.0,2.6,12.655,39.797,3.98
20181019_29,7.9,44.0,2.6,11.615,41.441,3.798
20181019_30,5.8,52.0,2.7,10.653,43.642,3.095
20181019_31,5.4,53.0,4.0,8.822,49.609,0.909
20181019_32,5.1,53.0,3.6,8.224,49.458,0.911
20181019_33,4.9,55.0,2.3,8.698,45.715,1.17
20181019_34,4.8,55.0,2.4,9.332,42.893,0.967
20181019_35,4.7,57.0,2.1,8.693,44.288,0.88
20181019_36,4.4,58.0,2.8,9.096,43.101,0.966
20181020_00,9.0,41.0,1.5,14.155,37.638,0.29
20181020_01,9.6,40.0,2.1,11.226,32.351,2.401
20181020_02,10.3,38.0,1.9,12.182,32.968,2.95
20181020_03,9.9,39.0,2.1,12.464,35.06,3.053
20181020_04,9.5,41.0,2.6,11.977,41.939,4.365
20181020_05,7.9,44.0,2.6,10.832,49.416,3.788
20181020_06,5.8,52.0,2.7,10.004,53.719,2.566
20181020_07,5.4,53.0,4.0,9.823,53.384,1.501
20181020_08,5.1,53.0,3.6,9.775,52.454,1.055
20181020_09,4.9,55.0,2.3,8.879,54.918,1.051
20181020_10,4.8,55.0,2.4,7.519,58.274,1.354
20181020_11,4.7,57.0,2.1,6.894,59.874,1.576
20181020_12,4.4,58.0,2.8,6.351,61.903,1.367
20181020_13,4.0,62.0,3.8,5.967,63.048,1.058
20181020_14,4.2,61.0,2.3,5.719,62.696,1.236
20181020_15,4.5,60.0,1.6,5.273,63.588,1.108
20181020_16,4.7,58.0,0.9,4.884,64.635,0.686
20181020_17,4.7,57.0,1.0,4.794,64.268,1.533
20181020_18,4.6,57.0,1.4,4.774,63.442,1.727
20181020_19,4.2,59.0,1.3,4.715,62.674,1.979
20181020_20,4.9,56.0,1.4,4.689,62.666,2.138
20181020_21,4.9,59.0,1.9,8.657,52.343,1.286
20181020_22,5.6,59.0,1.0,10.033,44.773,1.321
20181020_23,5.9,60.0,2.5,10.82,43.016,1.776
20181020_24,,,,11.943,40.852,1.882
20181020_25,6.1,55.0,3.2,12.952,38.984,2.24
20181020_26,6.8,53.0,2.1,14.04,37.283,2.988
20181020_27,9.4,46.0,3.6,14.741,34.339,3.475
20181020_28,9.5,46.0,5.3,14.604,36.552,4.425
20181020_29,8.7,50.0,5.5,13.082,44.357,4.565
20181020_30,7.1,58.0,3.8,11.293,49.707,2.651
20181020_31,5.5,72.0,4.1,8.909,56.94,0.914
20181020_32,5.5,67.0,5.7,8.206,58.508,1.016
20181020_33,6.1,63.0,6.7,7.696,59.512,0.931
20181020_34,6.5,61.0,6.8,7.304,60.26,0.964
20181020_35,5.0,70.0,3.7,6.829,62.271,1.185
20181020_36,5.6,65.0,3.1,6.485,65.511,1.062
20181021_00,,,,13.344,48.59,2.028
20181021_01,6.1,55.0,3.2,11.046,45.476,2.14
20181021_02,6.8,53.0,2.1,12.017,43.013,2.4
20181021_03,9.4,46.0,3.6,12.795,41.608,2.135
20181021_04,9.5,46.0,5.3,13.47,39.608,2.674
20181021_05,8.7,50.0,5.5,13.744,37.676,3.394
20181021_06,7.1,58.0,3.8,10.731,58.666,3.137
20181021_07,5.5,72.0,4.1,8.128,72.039,0.96
20181021_08,5.5,67.0,5.7,7.511,74.103,0.892
20181021_09,6.1,63.0,6.7,7.059,73.784,1.078
20181021_10,6.5,61.0,6.8,6.744,71.505,1.254
20181021_11,5.0,70.0,3.7,6.304,71.03,1.424
20181021_12,5.6,65.0,3.1,5.725,73.813,1.421
20181021_13,5.6,65.0,5.0,5.275,76.06,1.275
20181021_14,5.1,69.0,4.7,5.369,76.567,1.037
20181021_15,6.1,69.0,3.0,5.549,77.605,1.163
20181021_16,5.2,72.0,3.1,5.014,76.035,1.071
20181021_17,5.9,70.0,2.6,4.991,75.63,0.773
20181021_18,5.3,72.0,1.8,4.685,75.825,0.8
20181021_19,4.9,75.0,3.3,4.715,76.598,0.908
20181021_20,4.8,77.0,4.0,4.009,75.668,1.545
20181021_21,6.0,71.0,3.6,8.756,42.681,3.574
20181021_22,6.9,52.0,3.0,10.458,31.362,3.187
20181021_23,8.0,47.0,2.2,11.639,19.935,5.321
20181021_24,,,,11.995,17.205,6.369
20181021_25,9.2,52.0,2.1,12.366,16.566,6.741
20181021_26,10.0,36.0,4.4,12.614,17.159,6.566
20181021_27,10.9,29.0,5.3,13.054,14.817,6.82
20181021_28,8.5,30.0,4.3,12.877,14.77,6.285
20181021_29,7.7,31.0,6.1,12.468,15.79,5.25
20181021_30,4.1,54.0,5.7,9.058,25.186,1.955
20181021_31,4.1,42.0,9.2,8.643,26.178,3.902
20181021_32,3.2,48.0,5.5,7.513,36.006,4.087
20181021_33,2.8,51.0,6.0,7.005,43.769,6.716
20181021_34,2.8,47.0,6.8,5.001,52.998,2.849
20181021_35,2.9,46.0,5.9,3.693,59.434,1.924
20181021_36,2.7,47.0,5.9,4.291,55.031,3.016
20181022_00,,,,14.815,47.714,2.412
20181022_01,9.2,52.0,2.1,13.619,33.165,3.187
20181022_02,10.0,36.0,4.4,14.496,21.622,5.688
20181022_03,10.9,29.0,5.3,14.386,20.178,6.73
20181022_04,8.5,30.0,4.3,13.996,20.21,7.072
20181022_05,7.7,31.0,6.1,12.902,20.936,5.826
20181022_06,4.1,54.0,5.7,10.493,30.313,7.332
20181022_07,4.1,42.0,9.2,9.954,26.388,4.887
20181022_08,3.2,48.0,5.5,8.921,30.24,6.948
20181022_09,2.8,51.0,6.0,7.507,36.967,5.577
20181022_10,2.8,47.0,6.8,6.582,37.721,8.388
20181022_11,2.9,46.0,5.9,6.014,38.912,8.049
20181022_12,2.7,47.0,5.9,4.621,42.67,4.581
20181022_13,2.9,47.0,8.2,4.087,43.689,3.909
20181022_14,3.1,46.0,9.3,3.009,46.82,2.414
20181022_15,2.5,47.0,6.8,1.845,50.138,1.8
20181022_16,2.3,47.0,6.2,1.612,50.255,2.277
20181022_17,2.4,46.0,7.6,1.367,49.749,2.307
20181022_18,2.1,46.0,5.1,1.025,51.04,1.502
20181022_19,1.8,47.0,4.4,0.791,52.926,0.524
20181022_20,1.1,49.0,2.8,0.479,54.762,0.749
20181022_21,2.3,50.0,2.3,5.288,42.567,0.899
20181022_22,4.5,38.0,2.0,7.489,34.632,2.405
20181022_23,5.4,42.0,2.3,9.98,28.551,4.28
20181022_24,,,,11.52,23.076,4.634
20181022_25,9.0,30.0,4.2,12.992,18.949,4.585
20181022_26,10.1,25.0,2.0,13.719,17.736,4.763
20181022_27,10.9,23.0,4.5,14.127,16.545,4.695
20181022_28,11.3,22.0,6.7,14.154,16.698,4.913
20181022_29,10.7,22.0,5.8,13.706,17.146,4.254
20181022_30,8.9,25.0,4.5,9.987,25.95,1.003
20181022_31,7.2,27.0,4.3,8.184,26.74,0.67
20181022_32,7.0,31.0,5.0,7.433,29.564,0.99
20181022_33,6.5,33.0,5.5,6.357,33.338,1.078
20181022_34,7.5,29.0,4.9,5.952,33.514,1.632
20181022_35,6.9,31.0,5.7,5.247,35.107,1.449
20181022_36,6.6,31.0,6.2,5.265,36.576,0.847
20181023_00,,,,15.085,31.717,2.73
20181023_01,9.0,30.0,4.2,13.421,19.266,3.852
20181023_02,10.1,25.0,2.0,14.8,16.537,4.168
20181023_03,10.9,23.0,4.5,15.356,15.633,5.226
20181023_04,11.3,22.0,6.7,15.175,17.785,5.052
20181023_05,10.7,22.0,5.8,14.693,18.996,4.133
20181023_06,8.9,25.0,4.5,10.901,27.817,2.077
20181023_07,7.2,27.0,4.3,9.093,29.46,1.16
20181023_08,7.0,31.0,5.0,8.131,32.997,1.06
20181023_09,6.5,33.0,5.5,7.502,34.805,0.78
20181023_10,7.5,29.0,4.9,7.093,35.615,1.123
20181023_11,6.9,31.0,5.7,6.495,38.386,0.685
20181023_12,6.6,31.0,6.2,6.297,41.934,0.988
20181023_13,6.5,32.0,6.4,6.066,42.874,1.695
20181023_14,6.2,34.0,5.0,7.297,40.22,2.586
20181023_15,5.8,35.0,3.7,6.148,44.362,2.258
20181023_16,5.7,35.0,3.7,6.811,41.791,2.851
20181023_17,5.8,36.0,3.2,6.051,43.346,2.594
20181023_18,6.3,34.0,4.5,5.509,43.634,2.862
20181023_19,5.2,37.0,2.3,5.26,43.683,2.627
20181023_20,5.7,37.0,1.9,4.798,45.098,2.513
20181023_21,7.6,32.0,2.0,8.713,38.576,1.659
20181023_22,9.1,30.0,1.5,11.143,31.398,1.757
20181023_23,11.0,28.0,1.4,13.094,27.159,2.261
20181023_24,,,,14.822,23.806,2.604
20181023_25,13.5,26.0,2.1,16.174,21.69,3.068
20181023_26,13.6,24.0,3.1,17.337,18.11,3.423
20181023_27,14.3,24.0,3.7,18.072,15.477,3.712
20181023_28,15.2,23.0,4.1,17.778,16.334,4.466
20181023_29,13.8,24.0,2.2,16.548,21.319,4.697
20181023_30,11.0,28.0,3.7,11.909,36.718,1.279
20181023_31,10.0,32.0,3.7,10.411,35.684,1.065
20181023_32,8.9,38.0,4.4,9.764,35.585,0.936
20181023_33,9.0,38.0,4.2,9.797,35.093,1.029
20181023_34,8.5,39.0,3.0,9.717,33.551,1.867
20181023_35,8.1,41.0,3.7,9.343,33.114,1.677
20181023_36,7.9,42.0,3.5,9.765,32.31,1.68
20181024_00,,,,16.488,35.277,2.691
20181024_01,13.5,26.0,2.1,14.375,27.344,2.76
20181024_02,13.6,24.0,3.1,16.694,22.74,2.411
20181024_03,14.3,24.0,3.7,17.245,20.79,4.676
20181024_04,15.2,23.0,4.1,17.466,20.506,4.647
20181024_05,13.8,24.0,2.2,16.877,22.455,4.574
20181024_06,11.0,28.0,3.7,11.75,45.583,1.929
20181024_07,10.0,32.0,3.7,9.937,49.396,1.308
20181024_08,8.9,38.0,4.4,9.392,49.206,1.084
20181024_09,9.0,38.0,4.2,8.783,49.961,0.954
20181024_10,8.5,39.0,3.0,8.355,50.053,1.206
20181024_11,8.1,41.0,3.7,8.13,50.508,1.605
20181024_12,7.9,42.0,3.5,7.518,53.165,1.442
20181024_13,7.7,44.0,3.4,8.782,48.548,1.447
20181024_14,7.9,44.0,3.2,8.89,48.555,1.09
20181024_15,7.5,47.0,3.5,8.382,50.184,1.165
20181024_16,7.8,44.0,3.0,8.473,50.319,1.405
20181024_17,7.8,44.0,3.2,8.163,52.583,1.447
20181024_18,7.6,45.0,3.6,8.56,52.688,1.214
20181024_19,7.7,46.0,3.7,9.223,51.67,1.446
20181024_20,7.3,49.0,3.1,9.394,53.474,1.296
20181024_21,7.4,49.0,1.9,10.482,53.031,0.567
20181024_22,9.0,46.0,2.0,12.791,45.718,1.274
20181024_23,8.5,47.0,2.8,15.024,35.168,5.621
20181024_24,,,,11.254,56.921,8.341
20181024_25,8.1,50.0,3.0,10.604,58.73,6.043
20181024_26,7.7,54.0,5.4,12.262,44.824,4.144
20181024_27,6.1,70.0,2.0,12.961,40.825,4.852
20181024_28,7.1,63.0,1.8,13.921,25.465,6.012
20181024_29,6.3,69.0,3.4,12.412,19.534,7.432
20181024_30,5.6,63.0,5.3,9.716,24.384,6.976
20181024_31,4.2,67.0,6.4,7.604,34.791,9.252
20181024_32,3.9,36.0,9.7,5.641,37.598,11.351
20181024_33,2.6,35.0,9.1,4.726,35.795,11.656
20181024_34,2.3,31.0,11.6,4.206,35.696,10.845
20181024_35,1.3,28.0,10.3,3.791,35.488,9.952
20181024_36,0.2,28.0,10.0,3.126,34.357,9.129
20181025_00,,,,12.431,44.829,2.268
20181025_01,8.1,50.0,3.0,10.984,40.119,2.1
20181025_02,7.7,54.0,5.4,11.307,52.6,4.619
20181025_03,6.1,70.0,2.0,11.713,50.147,3.669
20181025_04,7.1,63.0,1.8,12.411,44.724,4.374
20181025_05,6.3,69.0,3.4,10.451,49.816,6.884
20181025_06,5.6,63.0,5.3,10.008,34.08,5.833
20181025_07,4.2,67.0,6.4,9.158,25.191,7.879
20181025_08,3.9,36.0,9.7,7.837,31.133,8.316
20181025_09,2.6,35.0,9.1,6.542,33.699,9.705
20181025_10,2.3,31.0,11.6,4.494,36.742,5.656
20181025_11,1.3,28.0,10.3,4.233,34.741,7.868
20181025_12,0.2,28.0,10.0,2.734,36.748,4.804
20181025_13,-0.7,29.0,8.3,1.529,39.651,2.907
20181025_14,-1.7,32.0,5.4,1.176,37.363,4.432
20181025_15,-2.0,34.0,7.0,0.308,39.017,3.382
20181025_16,-2.3,36.0,5.6,-1.476,44.395,2.305
20181025_17,-2.8,40.0,6.4,-2.674,48.354,1.379
20181025_18,-3.1,42.0,10.0,-1.257,44.383,3.888
20181025_19,-3.5,44.0,9.2,0.002,40.782,7.597
20181025_20,-3.7,45.0,7.1,-1.507,45.661,3.577
20181025_21,-3.0,42.0,8.8,1.069,38.04,7.054
20181025_22,-2.3,42.0,4.9,2.062,35.585,8.969
20181025_23,-1.3,37.0,8.1,2.951,33.398,9.325
20181025_24,,,,3.797,30.452,9.495
20181025_25,0.2,34.0,6.0,4.493,26.469,9.328
20181025_26,1.5,31.0,5.8,4.906,24.423,9.137
20181025_27,1.8,30.0,6.8,4.936,24.157,9.43
20181025_28,2.3,29.0,4.5,4.539,25.354,9.724
20181025_29,1.8,29.0,6.7,3.969,26.769,9.087
20181025_30,0.1,31.0,4.7,2.795,29.834,6.678
20181025_31,-1.0,32.0,5.8,1.978,32.631,5.579
20181025_32,-1.3,33.0,5.4,0.773,36.281,4.254
20181025_33,-1.4,34.0,10.4,1.066,35.691,6.25
20181025_34,-1.5,34.0,8.5,1.15,35.29,7.292
20181025_35,-1.5,34.0,12.1,0.102,38.357,5.541
20181025_36,-2.1,35.0,8.1,0.266,38.149,6.484
20181026_00,,,,6.733,37.155,6.942
20181026_01,0.2,34.0,6.0,4.427,25.945,8.518
20181026_02,1.5,31.0,5.8,4.828,24.784,9.865
20181026_03,1.8,30.0,6.8,4.892,24.664,9.787
20181026_04,2.3,29.0,4.5,4.663,25.853,9.184
20181026_05,1.8,29.0,6.7,3.938,27.342,8.662
20181026_06,0.1,31.0,4.7,2.745,29.702,6.158
20181026_07,-1.0,32.0,5.8,1.695,32.28,4.747
20181026_08,-1.3,33.0,5.4,1.315,32.783,5.245
20181026_09,-1.4,34.0,10.4,0.777,33.664,4.721
20181026_10,-1.5,34.0,8.5,1.383,31.272,6.832
20181026_11,-1.5,34.0,12.1,1.147,32.348,6.261
20181026_12,-2.1,35.0,8.1,0.184,35.563,4.456
20181026_13,-2.1,35.0,10.3,0.154,36.464,4.728
20181026_14,-1.8,36.0,10.4,-0.262,37.716,4.59
20181026_15,-1.6,37.0,8.4,-0.359,37.477,4.235
20181026_16,-1.7,39.0,5.8,-0.506,37.028,4.026
20181026_17,-1.7,40.0,5.6,-0.714,36.75,3.391
20181026_18,-1.9,42.0,8.5,-2.483,41.252,2.353
20181026_19,-1.7,42.0,6.3,-2.026,40.701,2.683
20181026_20,-1.1,42.0,7.7,-0.732,39.821,3.47
20181026_21,-0.6,42.0,6.0,2.747,34.94,5.282
20181026_22,1.0,40.0,4.1,4.661,33.05,8.081
20181026_23,3.5,35.0,2.9,6.152,30.847,8.197
20181026_24,,,,7.513,29.31,8.509
20181026_25,7.5,29.0,3.6,8.598,29.053,8.611
20181026_26,8.0,29.0,3.5,9.282,29.179,8.808
20181026_27,8.9,29.0,4.1,9.664,28.969,7.509
20181026_28,8.1,30.0,5.5,9.617,30.197,6.613
20181026_29,8.2,29.0,5.4,9.047,33.015,5.892
20181026_30,6.1,32.0,7.4,5.754,43.418,1.635
20181026_31,5.6,32.0,6.4,4.253,46.826,1.466
20181026_32,5.1,34.0,6.6,3.388,49.5,1.649
20181026_33,4.4,36.0,7.7,3.009,50.883,2.297
20181026_34,3.5,41.0,11.1,2.282,53.422,2.179
20181026_35,3.1,42.0,7.2,1.702,55.348,1.866
20181026_36,3.3,42.0,9.0,1.406,56.098,2.221
20181027_00,,,,12.343,33.151,1.972
20181027_01,7.5,29.0,3.6,11.217,23.584,5.009
20181027_02,8.0,29.0,3.5,11.434,23.794,7.911
20181027_03,8.9,29.0,4.1,11.129,25.23,8.395
20181027_04,8.1,30.0,5.5,10.799,26.186,8.372
20181027_05,8.2,29.0,5.4,10.123,28.135,6.164
20181027_06,6.1,32.0,7.4,7.051,36.613,1.907
20181027_07,5.6,32.0,6.4,7.008,35.313,4.732
20181027_08,5.1,34.0,6.6,6.336,37.123,4.09
20181027_09,4.4,36.0,7.7,4.364,43.841,1.751
20181027_10,3.5,41.0,11.1,3.782,46.353,2.019
20181027_11,3.1,42.0,7.2,3.183,48.336,1.392
20181027_12,3.3,42.0,9.0,2.785,49.756,1.672
20181027_13,3.0,43.0,6.6,2.609,51.43,2.376
20181027_14,2.9,44.0,7.5,2.198,54.057,2.289
20181027_15,2.9,45.0,8.4,1.998,56.322,2.282
20181027_16,2.7,45.0,8.4,1.338,60.321,1.396
20181027_17,2.7,47.0,8.3,0.97,63.421,1.636
20181027_18,2.8,48.0,5.6,0.684,65.9,2.093
20181027_19,2.5,51.0,9.8,0.498,65.599,2.012
20181027_20,1.5,59.0,7.5,0.212,65.627,1.634
20181027_21,2.3,54.0,4.9,4.52,53.823,1.075
20181027_22,3.2,51.0,5.6,7.243,47.045,7.576
20181027_23,3.7,53.0,4.9,7.908,44.316,8.335
20181027_24,,,,8.358,42.102,9.089
20181027_25,4.4,53.0,4.0,8.707,40.139,10.375
20181027_26,4.0,58.0,4.1,8.867,38.757,11.284
20181027_27,2.7,69.0,5.7,8.644,38.618,11.426
20181027_28,1.3,81.0,6.9,8.339,37.273,11.576
20181027_29,1.9,72.0,8.5,7.262,42.304,11.545
20181027_30,2.4,59.0,6.9,6.284,40.652,10.13
20181027_31,0.8,60.0,15.8,3.464,51.734,1.678
20181027_32,,60.0,9.0,4.654,46.174,6.543
20181027_33,-0.4,61.0,9.3,4.222,41.868,8.239
20181027_34,-0.4,61.0,10.0,2.953,48.799,5.151
20181027_35,-0.2,57.0,8.9,2.318,50.091,4.721
20181027_36,-0.9,57.0,8.3,1.65,47.244,5.262
20181028_00,,,,11.831,44.616,7.646
20181028_01,4.4,53.0,4.0,9.468,37.311,9.523
20181028_02,4.0,58.0,4.1,9.864,36.401,10.556
20181028_03,2.7,69.0,5.7,9.411,36.757,11.332
20181028_04,1.3,81.0,6.9,8.799,39.566,10.885
20181028_05,1.9,72.0,8.5,8.009,43.416,9.536
20181028_06,2.4,59.0,6.9,5.683,47.617,4.749
20181028_07,0.8,60.0,15.8,4.635,45.237,5.519
20181028_08,,60.0,9.0,3.958,44.062,5.904
20181028_09,-0.4,61.0,9.3,2.771,44.124,4.511
20181028_10,-0.4,61.0,10.0,2.259,41.2,5.588
20181028_11,-0.2,57.0,8.9,2.376,40.883,8.017
20181028_12,-0.9,57.0,8.3,1.895,46.484,7.808
20181028_13,-1.7,45.0,9.0,1.579,49.728,9.151
20181028_14,-2.4,41.0,12.5,1.08,52.506,8.652
20181028_15,-2.9,41.0,9.8,0.973,52.568,8.973
20181028_16,-3.4,48.0,6.6,0.088,54.589,5.887
20181028_17,-3.4,52.0,10.9,0.676,45.974,8.832
20181028_18,-3.8,47.0,8.9,0.626,38.457,9.312
20181028_19,-4.1,49.0,5.1,-0.413,48.196,7.078
20181028_20,-3.7,53.0,6.9,-0.829,53.348,6.545
20181028_21,-2.5,51.0,7.6,1.731,42.882,9.276
20181028_22,-1.6,49.0,6.6,3.072,32.457,11.504
20181028_23,-0.2,46.0,7.1,4.477,24.72,10.961
20181028_24,,,,5.848,20.436,10.225
20181028_25,2.3,39.0,7.8,6.909,20.816,9.806
20181028_26,3.2,39.0,5.9,7.838,20.676,8.838
20181028_27,3.8,36.0,5.3,8.257,22.316,8.803
20181028_28,4.3,35.0,6.2,7.93,23.534,9.258
20181028_29,3.7,38.0,4.9,6.92,27.582,9.018
20181028_30,2.6,42.0,5.8,5.408,33.023,9.82
20181028_31,1.3,46.0,5.2,4.781,36.539,10.166
20181028_32,1.0,48.0,9.0,3.882,40.574,8.031
20181028_33,0.7,49.0,7.7,2.784,41.772,4.714
20181028_34,0.4,50.0,6.6,2.25,40.424,4.501
20181028_35,-0.1,53.0,5.9,1.865,37.056,5.029
20181028_36,-0.1,54.0,7.1,1.547,35.723,4.371
20181029_00,,,,8.905,40.535,8.855
20181029_01,2.3,39.0,7.8,8.139,29.306,10.232
20181029_02,3.2,39.0,5.9,8.465,29.458,9.861
20181029_03,3.8,36.0,5.3,8.553,29.719,9.514
20181029_04,4.3,35.0,6.2,8.458,29.872,9.007
20181029_05,3.7,38.0,4.9,7.651,32.266,8.598
20181029_06,2.6,42.0,5.8,6.222,38.266,6.946
20181029_07,1.3,46.0,5.2,5.116,43.27,5.538
20181029_08,1.0,48.0,9.0,3.778,48.744,3.383
20181029_09,0.7,49.0,7.7,2.621,53.27,2.017
20181029_10,0.4,50.0,6.6,2.637,53.756,2.449
20181029_11,-0.1,53.0,5.9,2.269,56.143,2.766
20181029_12,-0.1,54.0,7.1,2.088,56.537,3.203
20181029_13,-0.2,53.0,5.4,2.248,53.676,4.287
20181029_14,-0.5,54.0,6.5,1.584,55.096,3.187
20181029_15,-1.0,55.0,3.9,0.905,57.173,2.773
20181029_16,-0.7,51.0,5.9,0.7,57.635,2.943
20181029_17,-0.9,52.0,5.9,0.557,57.373,3.288
20181029_18,-1.6,55.0,4.0,0.69,55.701,4.434
20181029_19,-1.4,55.0,5.8,1.964,49.046,7.208
20181029_20,-1.1,55.0,5.5,1.326,49.881,6.808
20181029_21,-0.4,52.0,4.8,2.435,44.944,7.057
20181029_22,0.5,51.0,6.3,4.025,39.395,7.93
20181029_23,2.9,46.0,3.1,5.775,35.067,6.796
20181029_24,5.0,41.0,4.2,7.293,32.042,5.641
20181029_25,5.8,37.0,7.1,8.389,30.489,5.455
20181029_26,6.6,36.0,4.5,9.097,29.98,5.105
20181029_27,6.7,36.0,4.8,9.547,29.559,4.042
20181029_28,6.7,34.0,3.9,9.621,29.753,4.109
20181029_29,6.2,34.0,3.6,8.953,32.028,4.387
20181029_30,4.8,37.0,4.6,6.692,39.021,4.866
20181029_31,3.4,41.0,5.1,5.514,43.584,5.345
20181029_32,2.8,44.0,5.6,4.492,46.755,4.906
20181029_33,2.3,48.0,2.9,3.963,47.238,4.523
20181029_34,2.0,50.0,6.1,4.021,46.179,4.974
20181029_35,1.5,51.0,2.2,3.877,45.904,5.439
20181029_36,1.3,51.0,3.1,3.772,45.004,5.616
20181030_00,5.0,41.0,4.2,10.524,40.026,3.046
20181030_01,5.8,37.0,7.1,9.866,29.835,5.318
20181030_02,6.6,36.0,4.5,10.574,28.397,6.155
20181030_03,6.7,36.0,4.8,10.577,28.506,5.945
20181030_04,6.7,34.0,3.9,10.419,28.978,5.055
20181030_05,6.2,34.0,3.6,9.733,30.711,5.001
20181030_06,4.8,37.0,4.6,7.789,36.098,4.465
20181030_07,3.4,41.0,5.1,6.556,40.217,4.222
20181030_08,2.8,44.0,5.6,4.919,45.124,2.933
20181030_09,2.3,48.0,2.9,3.982,47.708,2.45
20181030_10,2.0,50.0,6.1,3.717,48.509,3.149
20181030_11,1.5,51.0,2.2,2.988,50.317,2.626
20181030_12,1.3,51.0,3.1,1.808,54.113,1.945
20181030_13,1.5,53.0,4.3,1.55,54.097,2.25
20181030_14,0.1,56.0,3.4,0.794,57.162,1.542
20181030_15,,56.0,2.6,0.178,59.564,0.917
20181030_16,-0.1,57.0,1.5,-0.196,60.891,0.771
20181030_17,,57.0,1.8,-0.701,63.016,0.75
20181030_18,0.4,56.0,2.4,-0.879,62.411,0.755
20181030_19,0.5,55.0,4.1,-1.103,63.139,0.986
20181030_20,0.3,55.0,4.8,-0.75,61.547,1.761
20181030_21,1.1,52.0,4.8,3.634,48.658,1.867
20181030_22,0.7,54.0,3.8,5.757,41.991,1.582
20181030_23,3.0,48.0,5.8,8.077,35.097,2.198
20181030_24,5.4,38.0,1.9,9.847,29.545,2.591
20181030_25,6.2,39.0,2.0,11.259,25.42,3.796
20181030_26,7.1,38.0,2.9,12.15,22.975,4.688
20181030_27,8.5,33.0,3.8,12.571,21.937,4.86
20181030_28,8.6,32.0,4.6,12.58,22.032,4.566
20181030_29,8.8,29.0,3.4,11.82,24.334,4.537
20181030_30,6.9,32.0,4.5,9.316,30.836,3.934
20181030_31,5.6,29.0,4.6,8.296,34.553,4.394
20181030_32,5.4,31.0,3.9,6.719,38.756,3.417
20181030_33,4.5,36.0,6.2,6.496,39.585,4.075
20181030_34,4.1,36.0,5.2,5.826,41.37,3.957
20181030_35,3.8,37.0,6.9,5.919,39.978,4.42
