Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181018_15,6.6,85.0,,10.871,41.295,0.56
20181018_16,6.5,85.0,1.0,10.236,43.794,0.728
20181018_17,6.8,81.0,1.6,8.249,49.202,0.551
20181018_18,5.5,85.0,1.0,7.426,50.297,0.287
20181018_19,5.0,86.0,0.8,7.43,49.411,0.291
20181018_20,4.6,87.0,0.5,7.505,49.04,0.096
20181018_21,8.1,66.0,1.1,9.131,47.402,0.207
20181018_22,11.4,40.0,1.8,11.738,41.309,0.277
20181018_23,13.7,35.0,1.8,13.817,34.204,0.796
20181018_24,15.3,34.0,1.5,15.461,29.948,1.295
20181018_25,17.2,32.0,1.8,17.03,25.792,1.696
20181018_26,18.0,31.0,0.7,18.345,23.31,1.922
20181018_27,18.6,24.0,1.5,19.136,21.822,1.984
20181018_28,18.9,24.0,1.3,19.395,21.501,2.12
20181018_29,18.4,24.0,2.1,19.322,21.15,1.933
20181018_30,17.3,28.0,1.3,18.26,22.873,1.715
20181018_31,14.4,40.0,1.1,16.457,24.844,1.32
20181018_32,13.5,42.0,1.0,15.956,26.127,2.005
20181018_33,11.1,53.0,0.9,15.342,28.033,2.144
20181018_34,9.5,59.0,0.8,14.741,29.333,2.279
20181018_35,8.0,69.0,0.5,14.074,30.98,2.125
20181018_36,6.9,76.0,0.5,13.702,31.194,1.927
20181019_00,15.3,34.0,1.5,19.102,41.106,0.722
20181019_01,17.2,32.0,1.8,15.769,39.457,0.171
20181019_02,18.0,31.0,0.7,16.815,35.43,0.626
20181019_03,18.6,24.0,1.5,17.499,33.148,0.79
20181019_04,18.9,24.0,1.3,18.068,31.118,0.762
20181019_05,18.4,24.0,2.1,18.39,28.745,0.573
20181019_06,17.3,28.0,1.3,17.082,30.344,0.776
20181019_07,14.4,40.0,1.1,15.945,30.543,0.853
20181019_08,13.5,42.0,1.0,14.771,33.109,0.836
20181019_09,11.1,53.0,0.9,13.92,34.537,0.808
20181019_10,9.5,59.0,0.8,12.96,36.02,0.781
20181019_11,8.0,69.0,0.5,11.768,39.99,0.336
20181019_12,6.9,76.0,0.5,11.263,41.581,0.165
20181019_13,6.2,78.0,0.4,10.586,43.136,0.74
20181019_14,5.5,83.0,0.3,10.329,43.128,0.302
20181019_15,5.2,85.0,0.3,9.116,47.042,0.468
20181019_16,4.8,84.0,1.1,8.201,50.454,0.688
20181019_17,4.2,87.0,1.1,7.432,53.625,0.421
20181019_18,4.9,87.0,0.9,7.249,54.837,0.326
20181019_19,5.3,85.0,1.0,7.258,54.729,0.431
20181019_20,5.2,85.0,1.1,6.191,59.375,0.57
20181019_21,8.0,71.0,1.2,7.9,55.489,0.177
20181019_22,10.1,63.0,0.8,10.917,47.59,0.137
20181019_23,12.6,50.0,1.2,12.915,42.186,0.346
20181019_24,14.2,43.0,0.9,14.465,36.993,1.194
20181019_25,15.7,39.0,2.3,16.397,30.256,2.04
20181019_26,17.4,32.0,3.0,15.823,31.085,2.091
20181019_27,18.0,28.0,2.6,18.087,25.801,2.127
20181019_28,18.4,27.0,2.9,18.309,24.059,2.58
20181019_29,18.1,28.0,2.7,17.961,24.952,2.261
20181019_30,16.8,35.0,1.7,17.361,25.984,1.707
20181019_31,15.5,42.0,1.1,16.485,27.15,0.908
20181019_32,13.7,51.0,0.7,16.111,27.824,0.527
20181019_33,11.5,62.0,0.4,15.236,29.334,1.138
20181019_34,10.6,65.0,0.7,14.16,32.02,1.023
20181019_35,10.3,66.0,0.7,13.529,33.759,0.961
20181019_36,9.0,72.0,1.0,11.997,38.4,0.328
20181020_00,14.2,43.0,0.9,18.026,43.57,0.22
20181020_01,15.7,39.0,2.3,15.514,41.005,0.273
20181020_02,17.4,32.0,3.0,16.796,39.04,1.128
20181020_03,18.0,28.0,2.6,18.096,35.775,1.977
20181020_04,18.4,27.0,2.9,18.867,32.135,2.114
20181020_05,18.1,28.0,2.7,18.895,30.874,1.927
20181020_06,16.8,35.0,1.7,18.31,30.706,1.177
20181020_07,15.5,42.0,1.1,17.729,31.447,0.922
20181020_08,13.7,51.0,0.7,17.467,30.798,1.117
20181020_09,11.5,62.0,0.4,17.02,31.481,0.908
20181020_10,10.6,65.0,0.7,15.67,36.151,0.952
20181020_11,10.3,66.0,0.7,15.287,40.067,1.099
20181020_12,9.0,72.0,1.0,15.376,41.378,1.331
20181020_13,8.8,74.0,1.1,14.954,40.518,1.323
20181020_14,8.0,80.0,0.6,14.556,37.542,1.278
20181020_15,8.7,81.0,,14.3,36.937,1.133
20181020_16,9.3,78.0,0.9,12.328,41.985,0.882
20181020_17,9.8,74.0,1.3,10.449,47.252,0.854
20181020_18,9.9,75.0,0.8,9.529,51.223,0.689
20181020_19,10.0,73.0,1.7,8.704,54.521,0.705
20181020_20,9.8,75.0,0.8,8.479,54.881,1.002
20181020_21,10.3,71.0,1.3,9.857,52.108,0.784
20181020_22,11.5,66.0,0.9,12.344,47.135,1.06
20181020_23,13.1,59.0,1.9,14.595,42.097,1.215
20181020_24,,,,16.008,39.079,1.32
20181020_25,14.4,52.0,1.7,17.463,36.849,2.07
20181020_26,15.1,51.0,2.0,18.864,32.024,2.799
20181020_27,15.8,51.0,1.6,18.902,32.435,2.623
20181020_28,16.1,45.0,2.3,18.693,33.809,1.767
20181020_29,16.1,47.0,1.4,19.175,32.283,1.423
20181020_30,15.1,53.0,1.6,18.324,33.719,1.251
20181020_31,13.7,60.0,1.2,16.761,39.13,1.149
20181020_32,11.5,70.0,0.6,16.023,47.036,1.918
20181020_33,10.0,77.0,0.8,14.792,54.172,1.506
20181020_34,9.8,79.0,0.8,13.81,57.37,1.303
20181020_35,8.7,84.0,0.4,12.339,63.278,0.957
20181020_36,8.3,86.0,0.6,11.139,68.06,1.175
20181021_00,,,,19.968,46.253,0.184
20181021_01,14.4,52.0,1.7,16.059,46.985,1.168
20181021_02,15.1,51.0,2.0,17.182,41.459,1.416
20181021_03,15.8,51.0,1.6,17.854,38.286,1.422
20181021_04,16.1,45.0,2.3,18.475,35.615,1.524
20181021_05,16.1,47.0,1.4,18.763,34.598,1.836
20181021_06,15.1,53.0,1.6,17.821,36.695,1.385
20181021_07,13.7,60.0,1.2,16.354,39.294,0.869
20181021_08,11.5,70.0,0.6,15.623,41.036,0.767
20181021_09,10.0,77.0,0.8,15.021,42.426,0.628
20181021_10,9.8,79.0,0.8,13.556,48.551,1.135
20181021_11,8.7,84.0,0.4,12.488,60.21,1.219
20181021_12,8.3,86.0,0.6,11.454,68.497,1.024
20181021_13,8.0,87.0,0.5,10.789,72.657,0.721
20181021_14,7.6,90.0,1.1,10.302,75.522,0.675
20181021_15,6.8,92.0,0.5,9.897,78.598,0.422
20181021_16,7.1,92.0,1.0,9.989,77.151,0.156
20181021_17,7.2,92.0,1.1,8.783,87.103,0.323
20181021_18,6.4,91.0,0.9,7.807,94.607,0.464
20181021_19,6.7,92.0,1.1,7.034,96.576,0.138
20181021_20,7.7,90.0,1.0,6.886,95.397,0.357
20181021_21,8.9,85.0,0.9,8.007,92.253,0.598
20181021_22,10.5,77.0,1.2,11.421,74.136,0.393
20181021_23,12.3,65.0,2.7,15.341,48.669,1.076
20181021_24,,,,17.421,28.811,2.298
20181021_25,16.1,51.0,1.2,19.688,14.76,2.766
20181021_26,17.9,45.0,1.4,19.953,15.949,2.949
20181021_27,18.7,44.0,1.5,20.318,15.502,2.866
20181021_28,18.4,44.0,1.6,19.904,12.48,3.962
20181021_29,18.3,42.0,1.1,19.278,12.908,3.765
20181021_30,17.3,47.0,2.5,18.47,12.291,3.533
20181021_31,15.2,33.0,5.7,17.59,11.497,3.574
20181021_32,13.7,36.0,2.0,16.481,13.916,2.434
20181021_33,11.3,47.0,0.9,16.175,15.559,3.017
20181021_34,10.5,47.0,1.9,15.097,25.122,3.608
20181021_35,13.8,28.0,2.0,14.235,29.164,3.441
20181021_36,12.7,28.0,1.3,13.83,30.365,3.66
20181022_00,,,,19.292,52.642,1.596
20181022_01,16.1,51.0,1.2,16.052,56.798,0.744
20181022_02,17.9,45.0,1.4,17.543,50.314,1.446
20181022_03,18.7,44.0,1.5,18.594,41.465,1.16
20181022_04,18.4,44.0,1.6,19.594,31.761,0.706
20181022_05,18.3,42.0,1.1,20.057,27.114,1.044
20181022_06,17.3,47.0,2.5,19.51,23.952,2.586
20181022_07,15.2,33.0,5.7,18.622,15.103,4.674
20181022_08,13.7,36.0,2.0,17.346,16.94,3.573
20181022_09,11.3,47.0,0.9,16.698,17.317,4.378
20181022_10,10.5,47.0,1.9,15.269,21.961,3.752
20181022_11,13.8,28.0,2.0,14.362,24.054,3.698
20181022_12,12.7,28.0,1.3,13.264,25.097,2.738
20181022_13,8.9,45.0,1.0,13.263,24.963,3.659
20181022_14,7.3,54.0,0.8,13.018,25.576,3.257
20181022_15,6.5,58.0,0.7,12.334,26.707,2.223
20181022_16,6.3,60.0,1.0,11.487,28.102,1.108
20181022_17,6.1,59.0,1.4,10.579,30.716,0.874
20181022_18,9.1,42.0,1.7,10.849,30.026,1.455
20181022_19,8.1,45.0,1.1,10.334,30.171,1.607
20181022_20,6.4,56.0,0.6,10.737,29.442,1.454
20181022_21,10.6,43.0,0.7,11.87,28.053,1.829
20181022_22,14.2,30.0,1.5,13.032,26.254,1.616
20181022_23,16.4,28.0,2.0,14.652,23.668,1.68
20181022_24,,,,15.438,22.664,1.932
20181022_25,18.5,18.0,4.2,16.416,20.623,1.77
20181022_26,19.4,16.0,3.8,17.46,18.373,1.601
20181022_27,19.3,17.0,4.5,18.304,17.099,2.127
20181022_28,19.4,17.0,4.0,18.704,16.094,2.15
20181022_29,19.0,17.0,4.0,18.782,15.556,2.56
20181022_30,18.0,21.0,1.5,17.529,16.954,1.903
20181022_31,15.9,25.0,2.1,16.406,16.983,2.039
20181022_32,14.7,28.0,1.8,15.939,16.54,2.647
20181022_33,13.4,32.0,2.3,15.287,16.632,2.349
20181022_34,12.5,35.0,2.7,14.138,17.361,2.376
20181022_35,11.7,39.0,1.5,14.045,17.23,2.523
20181022_36,11.1,40.0,1.7,13.464,17.95,2.158
20181023_00,,,,20.126,31.889,1.4
20181023_01,18.5,18.0,4.2,17.735,19.919,2.251
20181023_02,19.4,16.0,3.8,18.668,17.115,2.315
20181023_03,19.3,17.0,4.5,19.34,15.917,2.152
20181023_04,19.4,17.0,4.0,20.113,15.184,2.47
20181023_05,19.0,17.0,4.0,20.782,12.324,2.595
20181023_06,18.0,21.0,1.5,19.196,16.956,2.443
20181023_07,15.9,25.0,2.1,17.5,18.106,1.774
20181023_08,14.7,28.0,1.8,17.372,17.498,2.276
20181023_09,13.4,32.0,2.3,16.499,17.949,1.775
20181023_10,12.5,35.0,2.7,15.769,18.763,1.969
20181023_11,11.7,39.0,1.5,14.503,20.193,1.637
20181023_12,11.1,40.0,1.7,14.167,20.907,1.492
20181023_13,9.6,47.0,1.8,13.608,22.402,0.978
20181023_14,7.6,55.0,0.4,13.476,23.009,0.83
20181023_15,5.8,69.0,0.4,10.504,26.236,0.792
20181023_16,5.1,71.0,0.6,9.339,28.769,0.745
20181023_17,4.7,76.0,0.3,9.239,29.137,0.619
20181023_18,4.3,78.0,1.0,10.144,28.167,0.228
20181023_19,5.3,76.0,1.2,10.488,27.884,0.257
20181023_20,5.0,78.0,1.5,10.533,27.996,0.053
20181023_21,9.4,58.0,1.0,12.301,29.977,0.05
20181023_22,11.6,46.0,1.8,13.863,30.059,0.262
20181023_23,13.9,38.0,2.5,17.331,24.701,0.882
20181023_24,,,,18.721,21.534,0.996
20181023_25,18.1,30.0,1.6,19.643,20.235,0.417
20181023_26,19.8,25.0,2.0,20.634,19.492,0.987
20181023_27,21.1,22.0,2.3,21.437,18.432,1.493
20181023_28,21.6,22.0,2.5,22.479,16.141,1.992
20181023_29,21.3,21.0,1.8,22.52,15.85,2.419
20181023_30,20.0,26.0,1.3,20.639,17.775,1.778
20181023_31,15.0,44.0,0.7,19.065,18.647,1.411
20181023_32,12.4,57.0,0.7,18.51,19.03,1.658
20181023_33,11.0,63.0,0.4,17.889,19.685,1.921
20181023_34,10.2,68.0,0.9,18.354,19.044,2.512
20181023_35,9.2,73.0,0.6,17.553,19.933,2.124
20181023_36,8.8,76.0,,15.966,22.941,0.905
20181024_00,,,,19.731,36.785,1.262
20181024_01,18.1,30.0,1.6,18.062,31.788,1.18
20181024_02,19.8,25.0,2.0,19.714,26.475,0.478
20181024_03,21.1,22.0,2.3,20.241,25.895,0.476
20181024_04,21.6,22.0,2.5,20.731,26.228,0.573
20181024_05,21.3,21.0,1.8,21.251,26.623,1.22
20181024_06,20.0,26.0,1.3,19.346,29.796,0.62
20181024_07,15.0,44.0,0.7,18.148,32.252,0.972
20181024_08,12.4,57.0,0.7,17.211,35.192,0.966
20181024_09,11.0,63.0,0.4,15.762,39.579,0.93
20181024_10,10.2,68.0,0.9,14.724,42.952,0.846
20181024_11,9.2,73.0,0.6,14.04,45.09,0.861
20181024_12,8.8,76.0,,13.58,46.859,0.46
20181024_13,8.2,79.0,0.6,12.638,50.863,0.913
20181024_14,7.6,81.0,1.1,11.754,53.918,0.584
20181024_15,8.6,77.0,1.0,11.055,58.649,0.792
20181024_16,8.4,82.0,1.3,10.607,65.896,0.486
20181024_17,7.5,86.0,1.4,10.004,79.602,0.819
20181024_18,7.3,88.0,1.1,9.645,91.454,0.605
20181024_19,8.2,88.0,1.3,10.722,81.032,1.224
20181024_20,8.9,83.0,1.3,10.789,72.683,0.577
20181024_21,10.5,70.0,2.0,10.999,72.861,0.935
20181024_22,11.4,70.0,1.5,12.054,68.323,0.574
20181024_23,13.1,61.0,1.6,13.215,61.229,0.836
20181024_24,,,,13.765,59.419,0.561
20181024_25,15.0,55.0,2.2,14.947,57.094,0.636
20181024_26,14.8,54.0,1.6,16.324,52.584,1.584
20181024_27,14.7,55.0,1.2,16.361,50.049,1.084
20181024_28,15.2,59.0,2.0,15.855,52.364,0.946
20181024_29,14.1,69.0,1.4,15.841,53.825,1.494
20181024_30,14.3,65.0,0.7,14.622,60.369,2.22
20181024_31,11.7,78.0,0.7,14.628,45.059,1.741
20181024_32,10.7,83.0,0.8,14.94,22.693,4.424
20181024_33,12.8,68.0,0.9,13.25,25.818,4.421
20181024_34,15.1,20.0,2.8,12.114,24.032,4.094
20181024_35,14.3,17.0,4.9,11.34,23.228,4.05
20181024_36,13.1,17.0,5.4,10.755,23.74,3.613
20181025_00,,,,18.009,52.276,1.996
20181025_01,15.0,55.0,2.2,15.957,51.773,0.719
20181025_02,14.8,54.0,1.6,16.035,49.706,1.399
20181025_03,14.7,55.0,1.2,16.183,48.141,1.724
20181025_04,15.2,59.0,2.0,16.062,45.573,0.631
20181025_05,14.1,69.0,1.4,16.17,45.511,1.604
20181025_06,14.3,65.0,0.7,14.479,52.903,0.862
20181025_07,11.7,78.0,0.7,15.262,51.27,1.509
20181025_08,10.7,83.0,0.8,14.136,52.669,0.356
20181025_09,12.8,68.0,0.9,14.918,32.964,2.516
20181025_10,15.1,20.0,2.8,13.898,21.879,3.962
20181025_11,14.3,17.0,4.9,12.999,22.547,3.709
20181025_12,13.1,17.0,5.4,11.909,21.533,4.058
20181025_13,12.1,15.0,5.4,11.102,21.964,3.724
20181025_14,11.3,15.0,5.7,10.532,20.751,4.042
20181025_15,10.8,17.0,4.0,9.702,20.568,3.477
20181025_16,10.4,16.0,3.3,9.014,21.441,3.418
20181025_17,9.8,17.0,3.7,8.457,22.347,2.893
20181025_18,9.0,18.0,2.4,8.244,22.907,3.29
20181025_19,8.6,19.0,3.5,8.134,23.342,3.539
20181025_20,7.7,23.0,1.8,7.71,24.531,2.628
20181025_21,9.0,21.0,2.5,8.542,24.131,2.442
20181025_22,9.6,19.0,6.4,9.065,23.811,3.61
20181025_23,10.1,19.0,5.7,9.567,23.649,4.798
20181025_24,,,,10.3,22.486,4.112
20181025_25,11.0,18.0,4.8,11.245,19.481,4.637
20181025_26,11.6,18.0,3.7,11.873,16.981,5.432
20181025_27,11.6,17.0,7.1,12.044,16.152,6.187
20181025_28,11.9,16.0,6.1,11.987,15.767,6.048
20181025_29,12.0,15.0,6.8,11.577,16.507,5.422
20181025_30,11.7,15.0,6.2,10.882,17.47,4.732
20181025_31,11.2,16.0,4.5,10.358,18.459,3.781
20181025_32,11.2,16.0,4.4,9.929,19.524,4.015
20181025_33,10.9,16.0,2.1,9.681,19.897,4.091
20181025_34,10.8,16.0,3.3,9.41,20.489,3.979
20181025_35,10.6,17.0,3.9,9.059,21.526,3.429
20181025_36,10.6,18.0,3.6,8.7,22.341,3.229
20181026_00,,,,13.617,30.093,5.238
20181026_01,11.0,18.0,4.8,10.633,18.098,4.939
20181026_02,11.6,18.0,3.7,11.035,17.821,6.105
20181026_03,11.6,17.0,7.1,11.246,17.488,5.049
20181026_04,11.9,16.0,6.1,11.53,17.084,4.664
20181026_05,12.0,15.0,6.8,11.312,17.442,5.401
20181026_06,11.7,15.0,6.2,10.651,18.217,5.766
20181026_07,11.2,16.0,4.5,10.088,19.188,4.829
20181026_08,11.2,16.0,4.4,9.824,19.641,4.175
20181026_09,10.9,16.0,2.1,9.549,19.661,3.587
20181026_10,10.8,16.0,3.3,9.315,19.84,3.197
20181026_11,10.6,17.0,3.9,9.332,19.379,3.636
20181026_12,10.6,18.0,3.6,9.204,19.774,3.168
20181026_13,10.6,18.0,4.6,9.106,20.927,2.879
20181026_14,10.0,20.0,2.1,8.521,22.508,1.997
20181026_15,8.8,24.0,1.2,6.719,25.784,0.848
20181026_16,7.4,29.0,1.0,6.242,26.854,1.01
20181026_17,4.3,43.0,0.9,6.247,27.15,1.017
20181026_18,4.9,40.0,1.4,6.211,27.807,0.88
20181026_19,4.5,40.0,1.1,5.953,28.834,0.871
20181026_20,3.4,47.0,0.7,6.095,28.934,0.686
20181026_21,6.7,38.0,1.1,8.526,31.501,0.573
20181026_22,9.9,25.0,3.6,10.074,25.443,0.653
20181026_23,12.1,21.0,3.6,11.474,23.51,1.89
20181026_24,,,,12.615,23.192,2.294
20181026_25,15.5,18.0,3.8,14.31,21.876,3.178
20181026_26,16.2,18.0,3.2,15.405,21.287,3.761
20181026_27,16.4,20.0,3.2,16.094,20.926,4.268
20181026_28,17.8,19.0,2.3,16.342,21.324,4.327
20181026_29,17.5,20.0,2.1,16.227,22.332,4.039
20181026_30,16.1,23.0,2.3,15.213,23.932,2.807
20181026_31,14.3,27.0,2.2,14.051,26.014,1.916
20181026_32,13.7,29.0,2.3,13.595,27.206,2.28
20181026_33,11.7,36.0,1.0,12.8,29.273,1.308
20181026_34,16.2,20.0,4.5,12.67,29.728,1.57
20181026_35,16.3,18.0,5.9,11.592,31.723,0.523
20181026_36,14.9,21.0,2.5,10.882,33.673,1.054
20181027_00,,,,16.828,30.874,2.223
20181027_01,15.5,18.0,3.8,14.537,22.559,2.421
20181027_02,16.2,18.0,3.2,16.928,18.741,3.282
20181027_03,16.4,20.0,3.2,18.033,18.231,4.713
20181027_04,17.8,19.0,2.3,17.962,18.675,4.351
20181027_05,17.5,20.0,2.1,17.68,18.932,4.167
20181027_06,16.1,23.0,2.3,16.795,19.923,2.797
20181027_07,14.3,27.0,2.2,15.472,21.679,2.249
20181027_08,13.7,29.0,2.3,14.344,23.567,1.522
20181027_09,11.7,36.0,1.0,13.466,25.228,0.913
20181027_10,16.2,20.0,4.5,13.411,25.826,1.362
20181027_11,16.3,18.0,5.9,12.95,27.124,1.243
20181027_12,14.9,21.0,2.5,12.8,27.329,1.552
20181027_13,11.3,31.0,0.4,12.434,27.941,1.7
20181027_14,9.8,36.0,1.5,11.986,28.589,2.007
20181027_15,7.4,46.0,0.6,12.094,28.762,2.442
20181027_16,10.7,34.0,1.1,12.107,29.437,2.767
20181027_17,13.7,25.0,2.5,11.563,30.896,2.134
20181027_18,13.3,27.0,4.4,11.535,31.618,2.445
20181027_19,14.9,24.0,3.6,11.106,32.683,2.108
20181027_20,14.8,24.0,3.8,11.086,32.799,2.189
20181027_21,15.4,24.0,2.0,12.736,30.474,3.159
20181027_22,16.0,22.0,5.2,14.208,29.244,3.688
20181027_23,16.4,22.0,5.1,15.237,28.255,4.1
20181027_24,,,,15.638,28.139,4.476
20181027_25,16.3,23.0,6.1,16.072,28.84,4.762
20181027_26,16.3,25.0,3.6,15.965,27.986,4.019
20181027_27,16.5,27.0,5.5,16.021,26.825,4.078
20181027_28,17.0,29.0,5.9,15.865,25.873,4.889
20181027_29,16.3,30.0,5.1,15.136,26.623,4.875
20181027_30,15.7,29.0,5.5,14.247,26.054,4.607
20181027_31,14.5,30.0,3.6,13.454,27.197,4.241
20181027_32,13.9,31.0,2.4,12.862,28.327,2.515
20181027_33,12.9,34.0,2.6,11.603,32.159,1.834
20181027_34,11.9,29.0,2.8,11.168,31.707,1.447
20181027_35,11.1,29.0,2.0,11.55,28.73,3.224
20181027_36,9.7,32.0,1.6,11.023,29.29,2.664
20181028_00,,,,18.758,34.533,3.412
20181028_01,16.3,23.0,6.1,16.567,24.662,5.126
20181028_02,16.3,25.0,3.6,16.802,25.005,5.615
20181028_03,16.5,27.0,5.5,16.873,25.738,6.034
20181028_04,17.0,29.0,5.9,16.463,27.398,6.107
20181028_05,16.3,30.0,5.1,16.023,25.529,4.708
20181028_06,15.7,29.0,5.5,15.149,26.679,3.426
20181028_07,14.5,30.0,3.6,13.96,30.793,3.573
20181028_08,13.9,31.0,2.4,12.486,27.486,3.957
20181028_09,12.9,34.0,2.6,12.051,27.261,3.756
20181028_10,11.9,29.0,2.8,11.605,24.981,3.99
20181028_11,11.1,29.0,2.0,11.215,25.317,3.589
20181028_12,9.7,32.0,1.6,10.717,25.382,3.841
20181028_13,7.8,39.0,0.9,10.065,26.721,3.013
20181028_14,6.6,42.0,0.8,9.249,29.192,1.967
20181028_15,4.8,49.0,1.1,8.955,30.445,2.187
20181028_16,4.5,47.0,1.7,8.448,32.193,2.051
20181028_17,6.0,36.0,2.0,8.605,31.611,2.84
20181028_18,6.8,30.0,3.1,8.75,29.788,3.361
20181028_19,6.9,30.0,3.0,8.785,27.829,3.841
20181028_20,6.7,32.0,2.8,8.742,26.298,4.077
20181028_21,9.3,26.0,3.9,9.455,26.017,3.781
20181028_22,10.8,19.0,4.1,10.232,25.293,3.645
20181028_23,11.9,16.0,3.7,11.054,23.334,3.224
20181028_24,,,,12.318,18.598,3.17
20181028_25,13.5,18.0,4.1,13.421,14.584,3.091
20181028_26,14.5,18.0,2.9,14.431,12.028,2.904
20181028_27,14.8,18.0,4.1,15.298,10.784,2.984
20181028_28,15.4,18.0,3.4,15.511,12.047,3.28
20181028_29,15.3,19.0,4.6,15.016,15.073,3.695
20181028_30,14.6,20.0,2.3,13.895,17.394,3.064
20181028_31,13.6,21.0,2.1,12.826,19.975,3.474
20181028_32,12.7,24.0,1.3,12.199,22.803,4.081
20181028_33,11.4,27.0,1.7,11.793,24.666,4.189
20181028_34,10.5,31.0,1.1,11.58,23.89,4.482
20181028_35,9.1,36.0,2.5,11.042,23.618,4.093
20181028_36,8.7,37.0,1.9,10.47,22.693,3.236
20181029_00,,,,15.466,28.717,3.319
20181029_01,13.5,18.0,4.1,13.507,18.845,2.284
20181029_02,14.5,18.0,2.9,15.166,17.547,2.842
20181029_03,14.8,18.0,4.1,15.979,17.879,3.427
20181029_04,15.4,18.0,3.4,16.124,19.181,2.965
20181029_05,15.3,19.0,4.6,15.62,20.557,3.535
20181029_06,14.6,20.0,2.3,14.509,21.489,3.303
20181029_07,13.6,21.0,2.1,13.586,23.103,3.065
20181029_08,12.7,24.0,1.3,12.352,27.489,2.642
20181029_09,11.4,27.0,1.7,11.485,29.669,2.595
20181029_10,10.5,31.0,1.1,10.775,31.972,2.378
20181029_11,9.1,36.0,2.5,10.457,32.836,2.298
20181029_12,8.7,37.0,1.9,10.029,34.007,1.922
20181029_13,5.8,50.0,0.8,9.262,35.517,1.531
20181029_14,5.8,51.0,0.7,8.634,36.815,0.852
20181029_15,3.7,61.0,0.9,8.449,37.17,0.447
20181029_16,2.7,68.0,0.6,8.178,38.398,0.45
20181029_17,2.4,70.0,0.6,6.887,41.976,0.376
20181029_18,2.0,75.0,0.7,5.702,45.211,0.183
20181029_19,2.7,68.0,0.7,6.088,43.876,0.284
20181029_20,2.6,70.0,1.3,5.344,45.79,0.58
20181029_21,7.9,46.0,1.2,6.062,45.157,0.448
20181029_22,11.7,30.0,2.0,8.546,39.775,0.255
20181029_23,13.7,26.0,1.5,10.781,31.83,1.594
20181029_24,14.9,21.0,2.6,11.883,28.019,2.372
20181029_25,15.4,22.0,3.0,12.829,25.152,2.334
20181029_26,16.2,20.0,3.4,13.806,23.583,2.182
20181029_27,16.6,19.0,1.9,14.524,22.57,1.997
20181029_28,17.4,19.0,2.9,14.649,22.734,1.669
20181029_29,17.5,19.0,1.7,14.299,24.168,1.626
20181029_30,16.2,22.0,2.2,12.133,28.336,0.991
20181029_31,13.6,28.0,1.2,11.047,30.447,0.748
20181029_32,11.6,34.0,1.5,10.43,31.696,0.128
20181029_33,9.1,46.0,0.7,9.997,32.646,0.317
20181029_34,8.9,46.0,2.2,9.257,34.369,0.426
20181029_35,9.1,40.0,1.6,8.684,36.556,0.522
20181029_36,8.2,46.0,1.5,8.804,37.845,0.678
20181030_00,14.9,21.0,2.6,15.961,36.189,1.503
20181030_01,15.4,22.0,3.0,14.125,25.28,1.885
20181030_02,16.2,20.0,3.4,14.463,24.425,1.557
20181030_03,16.6,19.0,1.9,14.614,23.826,0.836
20181030_04,17.4,19.0,2.9,15.098,23.147,0.543
20181030_05,17.5,19.0,1.7,15.092,24.216,1.813
20181030_06,16.2,22.0,2.2,13.784,26.56,1.734
20181030_07,13.6,28.0,1.2,12.837,26.658,2.012
20181030_08,11.6,34.0,1.5,12.141,27.434,1.545
20181030_09,9.1,46.0,0.7,11.676,28.122,1.536
20181030_10,8.9,46.0,2.2,11.189,28.905,1.592
20181030_11,9.1,40.0,1.6,9.602,32.193,1.234
20181030_12,8.2,46.0,1.5,8.917,33.641,0.936
20181030_13,5.9,59.0,0.5,8.534,34.868,0.486
20181030_14,3.8,68.0,1.1,8.339,35.408,0.49
20181030_15,3.7,71.0,0.8,7.866,36.616,0.375
20181030_16,3.6,70.0,1.3,7.613,37.099,0.567
20181030_17,3.7,70.0,0.8,7.455,38.033,0.698
20181030_18,2.4,76.0,0.9,7.388,39.657,1.012
20181030_19,2.8,72.0,1.1,7.307,40.921,1.302
20181030_20,3.4,68.0,1.3,6.609,42.845,1.058
20181030_21,6.0,57.0,1.7,8.16,40.095,1.351
20181030_22,9.7,42.0,1.6,9.339,37.881,1.022
20181030_23,11.6,32.0,2.1,10.537,36.021,1.038
20181030_24,13.2,32.0,0.8,11.826,32.029,0.124
20181030_25,14.6,27.0,0.9,12.832,30.23,0.388
20181030_26,15.1,25.0,2.6,13.905,28.445,0.235
20181030_27,16.2,25.0,1.3,14.586,27.13,0.356
20181030_28,16.1,24.0,1.1,14.961,27.069,0.607
20181030_29,16.4,24.0,1.2,15.144,26.979,0.912
20181030_30,14.6,29.0,1.0,13.377,28.447,1.018
20181030_31,10.8,44.0,,12.319,29.343,0.352
20181030_32,8.8,53.0,0.4,11.366,31.594,0.495
20181030_33,7.4,60.0,0.5,10.467,33.855,0.677
20181030_34,6.3,66.0,,9.932,34.93,0.088
20181030_35,5.8,68.0,0.4,9.59,35.424,0.225
20181030_36,5.1,73.0,,9.272,36.076,0.043
20181031_00,13.2,32.0,0.8,15.829,39.076,1.581
20181031_01,14.6,27.0,0.9,12.857,35.018,1.308
20181031_02,15.1,25.0,2.6,13.55,33.597,1.535
20181031_03,16.2,25.0,1.3,13.73,32.618,1.289
20181031_04,16.1,24.0,1.1,14.16,29.586,0.831
